2026-05-24 13:48:40,598 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from proto_type
2026-05-24 13:48:40,600 INFO  ExportHelperExtension.cs: 1145 - Found 101 in proto_type
2026-05-24 13:48:40,601 INFO  ExportHelperExtension.cs: 1154 - Found 9 features of type [RefAxis] in proto_type
2026-05-24 13:48:40,601 INFO  ExportHelperExtension.cs: 1157 - Proceeding through assembly components
2026-05-24 13:48:40,602 INFO  ExportHelperExtension.cs: 1169 - 13 components to check
2026-05-24 13:48:40,602 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from pressure_vessel-1
2026-05-24 13:48:40,603 INFO  ExportHelperExtension.cs: 1145 - Found 37 in pressure_vessel-1
2026-05-24 13:48:40,603 INFO  ExportHelperExtension.cs: 1154 - Found 0 features of type [RefAxis] in pressure_vessel-1
2026-05-24 13:48:40,604 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from CFMX141-3
2026-05-24 13:48:40,605 INFO  ExportHelperExtension.cs: 1145 - Found 43 in CFMX141-3
2026-05-24 13:48:40,605 INFO  ExportHelperExtension.cs: 1154 - Found 0 features of type [RefAxis] in CFMX141-3
2026-05-24 13:48:40,605 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from CFMX141-4
2026-05-24 13:48:40,605 INFO  ExportHelperExtension.cs: 1145 - Found 43 in CFMX141-4
2026-05-24 13:48:40,607 INFO  ExportHelperExtension.cs: 1154 - Found 0 features of type [RefAxis] in CFMX141-4
2026-05-24 13:48:40,607 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from thruster_mount_whole-1
2026-05-24 13:48:40,607 INFO  ExportHelperExtension.cs: 1145 - Found 27 in thruster_mount_whole-1
2026-05-24 13:48:40,609 INFO  ExportHelperExtension.cs: 1154 - Found 0 features of type [RefAxis] in thruster_mount_whole-1
2026-05-24 13:48:40,609 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from board_assembly-1
2026-05-24 13:48:40,611 INFO  ExportHelperExtension.cs: 1145 - Found 55 in board_assembly-1
2026-05-24 13:48:40,611 INFO  ExportHelperExtension.cs: 1154 - Found 0 features of type [RefAxis] in board_assembly-1
2026-05-24 13:48:40,612 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from thruster_mount_whole-2
2026-05-24 13:48:40,612 INFO  ExportHelperExtension.cs: 1145 - Found 27 in thruster_mount_whole-2
2026-05-24 13:48:40,612 INFO  ExportHelperExtension.cs: 1154 - Found 0 features of type [RefAxis] in thruster_mount_whole-2
2026-05-24 13:48:40,612 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from CFMX141-2
2026-05-24 13:48:40,612 INFO  ExportHelperExtension.cs: 1145 - Found 43 in CFMX141-2
2026-05-24 13:48:40,612 INFO  ExportHelperExtension.cs: 1154 - Found 0 features of type [RefAxis] in CFMX141-2
2026-05-24 13:48:40,615 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from CFMX141-1
2026-05-24 13:48:40,615 INFO  ExportHelperExtension.cs: 1145 - Found 43 in CFMX141-1
2026-05-24 13:48:40,616 INFO  ExportHelperExtension.cs: 1154 - Found 0 features of type [RefAxis] in CFMX141-1
2026-05-24 13:48:40,616 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from CFMX141-5
2026-05-24 13:48:40,616 INFO  ExportHelperExtension.cs: 1145 - Found 43 in CFMX141-5
2026-05-24 13:48:40,616 INFO  ExportHelperExtension.cs: 1154 - Found 0 features of type [RefAxis] in CFMX141-5
2026-05-24 13:48:40,616 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from CFMX141-7
2026-05-24 13:48:40,618 INFO  ExportHelperExtension.cs: 1145 - Found 43 in CFMX141-7
2026-05-24 13:48:40,619 INFO  ExportHelperExtension.cs: 1154 - Found 0 features of type [RefAxis] in CFMX141-7
2026-05-24 13:48:40,619 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from CFMX141-6
2026-05-24 13:48:40,619 INFO  ExportHelperExtension.cs: 1145 - Found 43 in CFMX141-6
2026-05-24 13:48:40,620 INFO  ExportHelperExtension.cs: 1154 - Found 0 features of type [RefAxis] in CFMX141-6
2026-05-24 13:48:40,620 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from CFMX141-8
2026-05-24 13:48:40,621 INFO  ExportHelperExtension.cs: 1145 - Found 43 in CFMX141-8
2026-05-24 13:48:40,622 INFO  ExportHelperExtension.cs: 1154 - Found 0 features of type [RefAxis] in CFMX141-8
2026-05-24 13:48:40,622 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from board_assembly-2
2026-05-24 13:48:40,622 INFO  ExportHelperExtension.cs: 1145 - Found 55 in board_assembly-2
2026-05-24 13:48:40,622 INFO  ExportHelperExtension.cs: 1154 - Found 0 features of type [RefAxis] in board_assembly-2
2026-05-24 13:48:41,523 INFO  SwAddin.cs: 339 - Loading config tree
2026-05-24 13:48:41,523 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-05-24 13:48:41,539 INFO  SwAddin.cs: 344 - Showing property manager
2026-05-24 13:49:25,773 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-24 13:49:46,071 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-24 13:49:46,227 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-24 13:49:46,546 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-24 13:49:46,737 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-24 13:49:46,896 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-24 13:49:47,167 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-05-24 13:49:47,487 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
